"classe", "MaxQ", "MinBER", "Attenuation" 
2, 599.435247, 0.0, 9.3240
2, 594.242736, 0.0, 9.38037
2, 589.085399, 0.0, 9.43675
2, 583.963097, 0.0, 9.49312
2, 578.875692, 0.0, 9.54949
2, 573.823042, 0.0, 9.60587
2, 568.805008, 0.0, 9.66224
2, 563.821449, 0.0, 9.71862
2, 558.872221, 0.0, 9.77499
2, 553.957184, 0.0, 9.83136
2, 549.076194, 0.0, 9.88774
2, 544.229108, 0.0, 9.94411
2, 539.415783, 0.0, 10.0005
2, 534.636073, 0.0, 10.0569
2, 529.889835, 0.0, 10.1132
2, 525.176924, 0.0, 10.1696
2, 520.497194, 0.0, 10226.0
2, 515.850499, 0.0, 10.2824
2, 511.236695, 0.0, 10.3387
2, 506.655634, 0.0, 10.3951
2, 502.10717, 0.0, 10.4515
2, 497.591157, 0.0, 10.5078
2, 493.107447, 0.0, 10.5642
2, 488.655894, 0.0, 10.6206
2, 484.23635, 0.0, 10677.0
2, 479.848667, 0.0, 10.7333
2, 475.492699, 0.0, 10.7897
2, 471.168297, 0.0, 10.8461
2, 466.875314, 0.0, 10.9025
2, 462.613602, 0.0, 10.9588
2, 458.383012, 0.0, 11.0152
2, 454.183397, 0.0, 11.0716
2, 450.014608, 0.0, 11128.0
2, 445.876498, 0.0, 11.1843
2, 441.768919, 0.0, 11.2407
2, 437.691721, 0.0, 11.2971
2, 433.644758, 0.0, 11.3535
2, 429.627881, 0.0, 11.4098
2, 425.640941, 0.0, 11.4662
2, 421.683792, 0.0, 11.5226
2, 417.756285, 0.0, 11.5789
2, 413.858272, 0.0, 11.6353
2, 409.989605, 0.0, 11.6917
2, 406.150138, 0.0, 11.7481
2, 402.339721, 0.0, 11.8044
2, 398.558208, 0.0, 11.8608
2, 394.805452, 0.0, 11.9172
2, 391.081305, 0.0, 11.9736
2, 387.38562, 0.0, 12.0299
2, 383.718251, 0.0, 12.0863
2, 380.07905, 0.0, 12.1427
2, 376.467872, 0.0, 12.1991
2, 372.884569, 0.0, 12.2554
2, 369.328996, 0.0, 12.3118
2, 365.801006, 0.0, 12.3682
2, 362.300454, 0.0, 12.4246
2, 358.827195, 0.0, 12.4809
2, 355.381082, 0.0, 12.5373
2, 351.961972, 0.0, 12.5937
2, 348.569718, 0.0, 12.6501
2, 345.204176, 0.0, 12.7064
2, 341.865203, 0.0, 12.7628
2, 338.552653, 0.0, 12.8192
2, 335.266382, 0.0, 12.8755
2, 332.006248, 0.0, 12.9319
2, 328.772106, 0.0, 12.9883
2, 325.563814, 0.0, 13.0447
2, 322.381228, 0.0, 13101.0
2, 319.224206, 0.0, 13.1574
2, 316.092606, 0.0, 13.2138
2, 312.986286, 0.0, 13.2702
2, 309.905103, 0.0, 13.3265
2, 306.848916, 0.0, 13.3829
2, 303.817585, 0.0, 13.4393
2, 300.810968, 0.0, 13.4957
2, 297.828924, 0.0, 13552.0
2, 294.871314, 0.0, 13.6084
2, 291.937997, 0.0, 13.6648
2, 289.028833, 0.0, 13.7212
2, 286.143684, 0.0, 13.7775
2, 283.28241, 0.0, 13.8339
2, 280.444872, 0.0, 13.8903
2, 277.630932, 0.0, 13.9466
2, 274.840452, 0.0, 14003.0
2, 272.073294, 0.0, 14.0594
2, 269.329321, 0.0, 14.1158
2, 266.608394, 0.0, 14.1721
2, 263.910379, 0.0, 14.2285
2, 261.235137, 0.0, 14.2849
2, 258.582533, 0.0, 14.3413
2, 255.95243, 0.0, 14.3976
2, 253.344695, 0.0, 14454.0
2, 250.75919, 0.0, 14.5104
2, 248.195782, 0.0, 14.5668
2, 245.654335, 0.0, 14.6231
2, 243.134716, 0.0, 14.6795
2, 240.636791, 0.0, 14.7359
2, 238.160426, 0.0, 14.7923
2, 235.705488, 0.0, 14.8486
2, 233.271845, 0.0, 14905.0
0, 1733.983315, 0.0, 1257.0
0, 1730.258658, 0.0, 1.27736
0, 1726.536352, 0.0, 1.29773
0, 1722.816425, 0.0, 1.31809
0, 1719.098905, 0.0, 1.33845
0, 1715.383821, 0.0, 1.35882
0, 1711.6712, 0.0, 1.37918
0, 1707.96107, 0.0, 1.39955
0, 1704.253458, 0.0, 1.41991
0, 1700.548393, 0.0, 1.44027
0, 1696.845902, 0.0, 1.46064
0, 1693.146011, 0.0, 1481.0
0, 1689.448748, 0.0, 1.50136
0, 1685.754141, 0.0, 1.52173
0, 1682.062215, 0.0, 1.54209
0, 1678.372998, 0.0, 1.56245
0, 1674.686516, 0.0, 1.58282
0, 1671.002795, 0.0, 1.60318
0, 1667.321863, 0.0, 1.62355
0, 1663.643745, 0.0, 1.64391
0, 1659.968467, 0.0, 1.66427
0, 1656.296055, 0.0, 1.68464
0, 1652.626535, 0.0, 1705.0
0, 1648.959932, 0.0, 1.72536
0, 1645.296273, 0.0, 1.74573
0, 1641.635582, 0.0, 1.76609
0, 1637.977885, 0.0, 1.78645
0, 1634.323206, 0.0, 1.80682
0, 1630.671572, 0.0, 1.82718
0, 1627.023006, 0.0, 1.84755
0, 1623.377533, 0.0, 1.86791
0, 1619.735177, 0.0, 1.88827
0, 1616.095964, 0.0, 1.90864
0, 1612.459918, 0.0, 1929.0
0, 1608.827062, 0.0, 1.94936
0, 1605.19742, 0.0, 1.96973
0, 1601.571016, 0.0, 1.99009
0, 1597.947875, 0.0, 2.01045
0, 1594.328019, 0.0, 2.03082
0, 1590.711471, 0.0, 2.05118
0, 1587.098256, 0.0, 2.07155
0, 1583.488396, 0.0, 2.09191
0, 1579.881914, 0.0, 2.11227
0, 1576.278834, 0.0, 2.13264
0, 1572.679176, 0.0, 2153.0
0, 1569.082965, 0.0, 2.17336
0, 1565.490223, 0.0, 2.19373
0, 1561.900971, 0.0, 2.21409
0, 1558.315232, 0.0, 2.23445
0, 1554.733028, 0.0, 2.25482
0, 1551.15438, 0.0, 2.27518
0, 1547.57931, 0.0, 2.29555
0, 1544.007841, 0.0, 2.31591
0, 1540.439992, 0.0, 2.33627
0, 1536.875785, 0.0, 2.35664
0, 1533.315242, 0.0, 2377.0
0, 1529.758382, 0.0, 2.39736
0, 1526.205228, 0.0, 2.41773
0, 1522.655799, 0.0, 2.43809
0, 1519.110116, 0.0, 2.45845
0, 1515.5682, 0.0, 2.47882
0, 1512.03007, 0.0, 2.49918
0, 1508.495746, 0.0, 2.51955
0, 1504.965249, 0.0, 2.53991
0, 1501.438598, 0.0, 2.56027
0, 1497.915812, 0.0, 2.58064
0, 1494.396912, 0.0, 2601.0
0, 1490.881915, 0.0, 2.62136
0, 1487.370843, 0.0, 2.64173
0, 1483.863712, 0.0, 2.66209
0, 1480.360543, 0.0, 2.68245
0, 1476.861354, 0.0, 2.70282
0, 1473.366163, 0.0, 2.72318
0, 1469.87499, 0.0, 2.74355
0, 1466.387851, 0.0, 2.76391
0, 1462.904765, 0.0, 2.78427
0, 1459.425751, 0.0, 2.80464
0, 1455.950826, 0.0, 2825.0
0, 1452.480007, 0.0, 2.84536
0, 1449.013312, 0.0, 2.86573
0, 1445.550759, 0.0, 2.88609
0, 1442.092364, 0.0, 2.90645
0, 1438.638145, 0.0, 2.92682
0, 1435.188119, 0.0, 2.94718
0, 1431.742302, 0.0, 2.96755
0, 1428.300711, 0.0, 2.98791
0, 1424.863363, 0.0, 3.00827
0, 1421.430273, 0.0, 3.02864
0, 1418.001459, 0.0, 3049.0
0, 1414.576935, 0.0, 3.06936
0, 1411.156719, 0.0, 3.08973
0, 1407.740825, 0.0, 3.11009
0, 1404.329269, 0.0, 3.13045
0, 1400.922067, 0.0, 3.15082
0, 1397.519235, 0.0, 3.17118
0, 1394.120786, 0.0, 3.19155
0, 1390.726737, 0.0, 3.21191
0, 1387.337102, 0.0, 3.23227
0, 1383.951896, 0.0, 3.25264
0, 1380.571133, 0.0, 3273.0
1, 1373.612406, 0.0, 3315.0
1, 1363.448159, 0.0, 3.37656
1, 1353.325298, 0.0, 3.43811
1, 1343.244193, 0.0, 3.49967
1, 1333.205205, 0.0, 3.56122
1, 1323.208682, 0.0, 3.62278
1, 1313.254962, 0.0, 3.68433
1, 1303.344369, 0.0, 3.74589
1, 1293.477218, 0.0, 3.80744
1, 1283.653813, 0.0, 3869.0
1, 1273.874446, 0.0, 3.93056
1, 1264.139397, 0.0, 3.99211
1, 1254.448939, 0.0, 4.05367
1, 1244.80333, 0.0, 4.11522
1, 1235.20282, 0.0, 4.17678
1, 1225.647648, 0.0, 4.23833
1, 1216.138042, 0.0, 4.29989
1, 1206.674222, 0.0, 4.36144
1, 1197.256396, 0.0, 4423.0
1, 1187.884762, 0.0, 4.48456
1, 1178.559511, 0.0, 4.54611
1, 1169.28082, 0.0, 4.60767
1, 1160.04886, 0.0, 4.66922
1, 1150.863792, 0.0, 4.73078
1, 1141.725768, 0.0, 4.79233
1, 1132.634929, 0.0, 4.85389
1, 1123.59141, 0.0, 4.91544
1, 1114.595335, 0.0, 4977.0
1, 1105.64682, 0.0, 5.03856
1, 1096.745975, 0.0, 5.10011
1, 1087.892898, 0.0, 5.16167
1, 1079.087681, 0.0, 5.22322
1, 1070.330407, 0.0, 5.28478
1, 1061.621152, 0.0, 5.34633
1, 1052.959984, 0.0, 5.40789
1, 1044.346963, 0.0, 5.46944
1, 1035.782143, 0.0, 5531.0
1, 1027.265569, 0.0, 5.59256
1, 1018.79728, 0.0, 5.65411
1, 1010.377307, 0.0, 5.71567
1, 1002.005675, 0.0, 5.77722
1, 993.682403, 0.0, 5.83878
1, 985.407501, 0.0, 5.90033
1, 977.180975, 0.0, 5.96189
1, 969.002824, 0.0, 6.02344
1, 960.87304, 0.0, 6085.0
1, 952.791611, 0.0, 6.14656
1, 944.758516, 0.0, 6.20811
1, 936.773731, 0.0, 6.26967
1, 928.837226, 0.0, 6.33122
1, 920.948964, 0.0, 6.39278
1, 913.108903, 0.0, 6.45433
1, 905.316998, 0.0, 6.51589
1, 897.573197, 0.0, 6.57744
1, 889.877443, 0.0, 6639.0
1, 882.229673, 0.0, 6.70056
1, 874.629823, 0.0, 6.76211
1, 867.077821, 0.0, 6.82367
1, 859.573592, 0.0, 6.88522
1, 852.117056, 0.0, 6.94678
1, 844.708128, 0.0, 7.00833
1, 837.346721, 0.0, 7.06989
1, 830.032743, 0.0, 7.13144
1, 822.766097, 0.0, 7193.0
1, 815.546683, 0.0, 7.25456
1, 808.374397, 0.0, 7.31611
1, 801.249133, 0.0, 7.37767
1, 794.170779, 0.0, 7.43922
1, 787.139221, 0.0, 7.50078
1, 780.154342, 0.0, 7.56233
1, 773.21602, 0.0, 7.62389
1, 766.324131, 0.0, 7.68544
1, 759.47855, 0.0, 7747.0
1, 752.679146, 0.0, 7.80856
1, 745.925785, 0.0, 7.87011
1, 739.218334, 0.0, 7.93167
1, 732.556652, 0.0, 7.99322
1, 725.940601, 0.0, 8.05478
1, 719.370036, 0.0, 8.11633
1, 712.844813, 0.0, 8.17789
1, 706.364782, 0.0, 8.23944
1, 699.929794, 0.0, 8301.0
